_ConceptURI;_ConceptType;_ConceptPT;_ConceptPT (@REF_LN);_Definition
http://ec.europa.eu/esco/skill/19805;SK;Petrology;Petrology [@en];
http://ec.europa.eu/esco/skill/20937;SK;Petrology (teaching);Petrology (teaching) [@en];
http://ec.europa.eu/esco/skill/21064;SK;Pet shop animals;Pet shop animals [@en];
http://ec.europa.eu/esco/skill/21015;SK;Pet shop animals (animal health care);Pet shop animals (animal health care) [@en];
http://ec.europa.eu/esco/skill/22652;SK;Pharmaceutical chemistry;Pharmaceutical chemistry [@en];
http://ec.europa.eu/esco/skill/17570;SK;Pharmaceutical industry;Pharmaceutical industry [@en];
http://ec.europa.eu/esco/skill/17326;SK;Pharmaceutical processing;Pharmaceutical processing [@en];
http://ec.europa.eu/esco/skill/23024;SK;Pharmaceuticals and health service products;Pharmaceuticals and health service products [@en];
http://ec.europa.eu/esco/skill/22655;SK;Pharmaceutical technology;Pharmaceutical technology [@en];
http://ec.europa.eu/esco/skill/23237;SK;Pharmacognosy;Pharmacognosy [@en];
http://ec.europa.eu/esco/skill/23299;SK;Pharmacology;Pharmacology [@en];
http://ec.europa.eu/esco/skill/18651;SK;Pharmacology (teaching);Pharmacology (teaching) [@en];
http://ec.europa.eu/esco/skill/18725;SK;Pharmacy;Pharmacy [@en];
http://ec.europa.eu/esco/skill/15196;SK;Philosophy (teaching);Philosophy (teaching) [@en];
http://ec.europa.eu/esco/skill/22229;SK;Phoniatrics (teaching);Phoniatrics (teaching) [@en];
http://ec.europa.eu/esco/skill/15653;SK;Phoniatrics and speech disorders (medicine);Phoniatrics and speech disorders (medicine) [@en];
http://ec.europa.eu/esco/skill/19243;SK;Photo etching;Photo etching [@en];
http://ec.europa.eu/esco/skill/19597;SK;Photogrammetry;Photogrammetry [@en];
http://ec.europa.eu/esco/skill/21646;SK;Photographic agency;Photographic agency [@en];
http://ec.europa.eu/esco/skill/18303;SK;Photography (artistic);Photography (artistic) [@en];
http://ec.europa.eu/esco/skill/18247;SK;Photography (digital camera);Photography (digital camera) [@en];
http://ec.europa.eu/esco/skill/18263;SK;Photography (large-format camera);Photography (large-format camera) [@en];
http://ec.europa.eu/esco/skill/18269;SK;Photography (medium-format camera);Photography (medium-format camera) [@en];
http://ec.europa.eu/esco/skill/18305;SK;Photography (small-format camera);Photography (small-format camera) [@en];
http://ec.europa.eu/esco/skill/15652;SK;Photography (teaching);Photography (teaching) [@en];
http://ec.europa.eu/esco/skill/20922;SK;Photography (tutoring);Photography (tutoring) [@en];
http://ec.europa.eu/esco/skill/18355;SK;Photography of art and objects;Photography of art and objects [@en];
http://ec.europa.eu/esco/skill/19978;SK;Photography of children;Photography of children [@en];
http://ec.europa.eu/esco/skill/16165;SK;Photogravure printing;Photogravure printing [@en];
http://ec.europa.eu/esco/skill/15213;SK;Photosetting;Photosetting [@en];
http://ec.europa.eu/esco/skill/23179;SK;PHP programming;PHP programming [@en];
http://ec.europa.eu/esco/skill/22899;SK;Physical applications;Physical applications [@en];
http://ec.europa.eu/esco/skill/23159;SK;Physical chemistry;Physical chemistry [@en];
http://ec.europa.eu/esco/skill/20858;SK;Physical chemistry (teaching);Physical chemistry (teaching) [@en];
http://ec.europa.eu/esco/skill/22096;SK;Physical geography;Physical geography [@en];
http://ec.europa.eu/esco/skill/23360;SK;Physical impairment (special teaching methods);Physical impairment (special teaching methods) [@en];
http://ec.europa.eu/esco/skill/22902;SK;Physical laboratory work;Physical laboratory work [@en];
http://ec.europa.eu/esco/skill/19732;SK;Physically focused psychotherapy;Physically focused psychotherapy [@en];
http://ec.europa.eu/esco/skill/15455;SK;Physically impaired persons (caring);Physically impaired persons (caring) [@en];
http://ec.europa.eu/esco/skill/15804;SK;Physically impaired persons (special needs issues);Physically impaired persons (special needs issues) [@en];
http://ec.europa.eu/esco/skill/19238;SK;Physically impaired pupils (experience);Physically impaired pupils (experience) [@en];
http://ec.europa.eu/esco/skill/18618;SK;Physically impaired pupils (teaching);Physically impaired pupils (teaching) [@en];
http://ec.europa.eu/esco/skill/17773;SK;Physical movements (pre-school and schoolchildren's care);Physical movements (pre-school and schoolchildren's care) [@en];
http://ec.europa.eu/esco/skill/20673;SG;Physical sciences;Physical sciences [@en];
http://ec.europa.eu/esco/skill/14282;SG;Physical strength;Physical strength [@en];
http://ec.europa.eu/esco/skill/22905;SK;Physical testing;Physical testing [@en];
http://ec.europa.eu/esco/skill/22927;SK;Physical theatre (movement-based);Physical theatre (movement-based) [@en];
http://ec.europa.eu/esco/skill/16943;SK;Physical work environment (ergonomics);Physical work environment (ergonomics) [@en];
http://ec.europa.eu/esco/skill/23618;SK;Physics;Physics [@en];
http://ec.europa.eu/esco/skill/20212;SK;Physics (teaching);Physics (teaching) [@en];
http://ec.europa.eu/esco/skill/22951;SK;Physiology;Physiology [@en];
http://ec.europa.eu/esco/skill/22221;SK;Physiology (teaching);Physiology (teaching) [@en];
http://ec.europa.eu/esco/skill/14875;SK;Physiology engineering (medico-technical);Physiology engineering (medico-technical) [@en];
http://ec.europa.eu/esco/skill/16170;SK;Physiotherapy;Physiotherapy [@en];
http://ec.europa.eu/esco/skill/15939;SK;Piano (teaching);Piano (teaching) [@en];
http://ec.europa.eu/esco/skill/19807;SK;Piano playing;Piano playing [@en];
http://ec.europa.eu/esco/skill/19509;SK;Pianos (repairing);Pianos (repairing) [@en];
http://ec.europa.eu/esco/skill/18524;SK;Piano tuning;Piano tuning [@en];
http://ec.europa.eu/esco/skill/22988;SK;Piccolo playing;Piccolo playing [@en];
http://ec.europa.eu/esco/skill/19478;SK;Picture archiving;Picture archiving [@en];
http://ec.europa.eu/esco/skill/15897;SK;Picture frames and artists' accessories;Picture frames and artists' accessories [@en];
http://ec.europa.eu/esco/skill/20671;SK;Picture framing;Picture framing [@en];
http://ec.europa.eu/esco/skill/17922;SK;Picture repro work;Picture repro work [@en];
http://ec.europa.eu/esco/skill/17780;SK;Pictures and sculptures (children's care);Pictures and sculptures (children's care) [@en];
http://ec.europa.eu/esco/skill/19709;SK;Piercing;Piercing [@en];
http://ec.europa.eu/esco/skill/22343;SK;Pig iron handling;Pig iron handling [@en];
http://ec.europa.eu/esco/skill/14651;SK;Pig rearing;Pig rearing [@en];
http://ec.europa.eu/esco/skill/15542;SK;Pig slaughter;Pig slaughter [@en];
http://ec.europa.eu/esco/skill/20060;SK;Piling machine;Piling machine [@en];
http://ec.europa.eu/esco/skill/15714;SK;Pilot work (ship navigation);Pilot work (ship navigation) [@en];
http://ec.europa.eu/esco/skill/21496;SK;Pipe bending;Pipe bending [@en];
http://ec.europa.eu/esco/skill/21510;SK;Pipe cutting;Pipe cutting [@en];
http://ec.europa.eu/esco/skill/20274;SK;Pipe driving;Pipe driving [@en];
http://ec.europa.eu/esco/skill/21999;SK;Pipe laying;Pipe laying [@en];
http://ec.europa.eu/esco/skill/21994;SK;Pipeline construction;Pipeline construction [@en];
http://ec.europa.eu/esco/skill/21394;SK;Pipe rolling;Pipe rolling [@en];
http://ec.europa.eu/esco/skill/16500;SK;Pipe scaffolding;Pipe scaffolding [@en];
http://ec.europa.eu/esco/skill/22007;SK;Piping repairs;Piping repairs [@en];
http://ec.europa.eu/esco/skill/20986;SK;Piping systems (repairing);Piping systems (repairing) [@en];
http://ec.europa.eu/esco/skill/20096;SK;Pitch audiogram;Pitch audiogram [@en];
http://ec.europa.eu/esco/skill/22912;SK;Pizza baking;Pizza baking [@en];
http://ec.europa.eu/esco/skill/16624;SK;PL/I programming language;PL/I programming language [@en];
http://ec.europa.eu/esco/skill/18376;SK;PL/SQL (database administration);PL/SQL (database administration) [@en];
http://ec.europa.eu/esco/skill/18174;SK;PL/SQL (database development);PL/SQL (database development) [@en];
http://ec.europa.eu/esco/skill/15760;SK;Plain bread baking;Plain bread baking [@en];
http://ec.europa.eu/esco/skill/19628;SK;Plain steel;Plain steel [@en];
http://ec.europa.eu/esco/skill/367623;SG;Plan for action;Plan for action [@en];
http://ec.europa.eu/esco/skill/23431;SK;Planing (CNC);Planing (CNC) [@en];
http://ec.europa.eu/esco/skill/20885;SK;Planing (conventional machine);Planing (conventional machine) [@en];
http://ec.europa.eu/esco/skill/369187;SK;Plan learning;Plan learning [@en];
http://ec.europa.eu/esco/skill/17887;SK;Planning;Planning [@en];
http://ec.europa.eu/esco/skill/21982;SK;Planning for the introduction of immigrants or refugees into society;Planning for the introduction of immigrants or refugees into society [@en];
http://ec.europa.eu/esco/skill/16845;SG;Planning own work;Planning own work [@en];
http://ec.europa.eu/esco/skill/21870;SK;Planning responsibility (stage costumes);Planning responsibility (stage costumes) [@en];
http://ec.europa.eu/esco/skill/22057;SK;Plant breeding;Plant breeding [@en];
http://ec.europa.eu/esco/skill/23262;SK;Plant care;Plant care [@en];
http://ec.europa.eu/esco/skill/16825;SK;Plant cultivation (garden);Plant cultivation (garden) [@en];
http://ec.europa.eu/esco/skill/16770;SK;Plant ecology;Plant ecology [@en];
http://ec.europa.eu/esco/skill/17330;SK;Plant material preservation;Plant material preservation [@en];
http://ec.europa.eu/esco/skill/19205;SK;Plant nursery;Plant nursery [@en];
http://ec.europa.eu/esco/skill/21067;SK;Plant picking;Plant picking [@en];
http://ec.europa.eu/esco/skill/22049;SK;Plant protection;Plant protection [@en];
http://ec.europa.eu/esco/skill/16756;SK;Plant stocktaking;Plant stocktaking [@en];
http://ec.europa.eu/esco/skill/22984;SK;Plasma arc welding;Plasma arc welding [@en];
http://ec.europa.eu/esco/skill/16847;SK;Plasma cutting;Plasma cutting [@en];
http://ec.europa.eu/esco/skill/16878;SK;Plasma physics (high-temperature physics);Plasma physics (high-temperature physics) [@en];
http://ec.europa.eu/esco/skill/20461;SK;Plaster (dentistry);Plaster (dentistry) [@en];
http://ec.europa.eu/esco/skill/19040;SK;Plaster casting;Plaster casting [@en];
http://ec.europa.eu/esco/skill/17101;SK;Plaster technology;Plaster technology [@en];
http://ec.europa.eu/esco/skill/16563;SK;Plastic assembly;Plastic assembly [@en];
http://ec.europa.eu/esco/skill/16555;SK;Plastic reinforcement;Plastic reinforcement [@en];
http://ec.europa.eu/esco/skill/21767;SK;Plastic repair work;Plastic repair work [@en];
http://ec.europa.eu/esco/skill/22333;SK;Plastic surgery;Plastic surgery [@en];
http://ec.europa.eu/esco/skill/17134;SK;Plastic tools (manufacturing);Plastic tools (manufacturing) [@en];
http://ec.europa.eu/esco/skill/16558;SK;Plastic welding;Plastic welding [@en];
http://ec.europa.eu/esco/skill/17659;SK;Plate cutting;Plate cutting [@en];
http://ec.europa.eu/esco/skill/17634;SK;Plate shearing;Plate shearing [@en];
http://ec.europa.eu/esco/skill/17135;SK;Plate welding;Plate welding [@en];
http://ec.europa.eu/esco/skill/17590;SK;Playback;Playback [@en];
http://ec.europa.eu/esco/skill/18956;SK;Playing female roles;Playing female roles [@en];
http://ec.europa.eu/esco/skill/18186;SK;Play sculpturing;Play sculpturing [@en];
http://ec.europa.eu/esco/skill/17789;SK;Play therapy;Play therapy [@en];
http://ec.europa.eu/esco/skill/16367;SK;Playwriting;Playwriting [@en];
http://ec.europa.eu/esco/skill/18985;SK;Plesiochronous Digital Hierarchy (PDH);Plesiochronous Digital Hierarchy (PDH) [@en];
http://ec.europa.eu/esco/skill/23322;SK;Plucked string instrument (teaching);Plucked string instrument (teaching) [@en];
http://ec.europa.eu/esco/skill/16586;SK;Plumbing;Plumbing [@en];
http://ec.europa.eu/esco/skill/23680;SK;Plumbing articles;Plumbing articles [@en];
http://ec.europa.eu/esco/skill/18455;SK;Plumbing engineering;Plumbing engineering [@en];
http://ec.europa.eu/esco/skill/20136;SK;Plumbing insulation;Plumbing insulation [@en];
http://ec.europa.eu/esco/skill/15682;SK;Plumbing services;Plumbing services [@en];
http://ec.europa.eu/esco/skill/17321;SK;Pneumatics;Pneumatics [@en];
http://ec.europa.eu/esco/skill/16086;SK;Poetry writing;Poetry writing [@en];
http://ec.europa.eu/esco/skill/17475;SK;Points installation (railway);Points installation (railway) [@en];
http://ec.europa.eu/esco/skill/19917;SK;Point welding;Point welding [@en];
http://ec.europa.eu/esco/skill/22796;SK;Poker (croupier);Poker (croupier) [@en];
http://ec.europa.eu/esco/skill/21248;SK;Police helicopter flying;Police helicopter flying [@en];
http://ec.europa.eu/esco/skill/15461;SK;Policing issues;Policing issues [@en];
http://ec.europa.eu/esco/skill/15493;SK;Political activities;Political activities [@en];
http://ec.europa.eu/esco/skill/17739;SK;Political science;Political science [@en];
http://ec.europa.eu/esco/skill/15478;SK;Political science (teaching);Political science (teaching) [@en];
http://ec.europa.eu/esco/skill/20395;SK;Polling;Polling [@en];
http://ec.europa.eu/esco/skill/17824;SK;Polymer chemistry;Polymer chemistry [@en];
http://ec.europa.eu/esco/skill/17811;SK;Polymer technology;Polymer technology [@en];
http://ec.europa.eu/esco/skill/17805;SK;Pop music (instrumental performance);Pop music (instrumental performance) [@en];
http://ec.europa.eu/esco/skill/22569;SK;Pop music (teaching);Pop music (teaching) [@en];
http://ec.europa.eu/esco/skill/23550;SK;Pop music (vocal performance);Pop music (vocal performance) [@en];
http://ec.europa.eu/esco/skill/22680;SK;Porcelain (dentistry);Porcelain (dentistry) [@en];
http://ec.europa.eu/esco/skill/17254;SK;Porcelain painting;Porcelain painting [@en];
http://ec.europa.eu/esco/skill/21217;SK;Porcelain painting (providing training);Porcelain painting (providing training) [@en];
http://ec.europa.eu/esco/skill/14967;SK;Pork cutting;Pork cutting [@en];
http://ec.europa.eu/esco/skill/17218;SK;Portfolio management;Portfolio management [@en];
http://ec.europa.eu/esco/skill/17220;SK;Portfolio theory;Portfolio theory [@en];
http://ec.europa.eu/esco/skill/17274;SK;Portioning;Portioning [@en];
http://ec.europa.eu/esco/skill/23185;SK;Portrait miniature painting;Portrait miniature painting [@en];
http://ec.europa.eu/esco/skill/20111;SK;Portrait painting;Portrait painting [@en];
http://ec.europa.eu/esco/skill/20089;SK;Portrait photography;Portrait photography [@en];
http://ec.europa.eu/esco/skill/15389;SK;Posing (life-drawing);Posing (life-drawing) [@en];
http://ec.europa.eu/esco/skill/15645;SK;Posing (painting/sculpture);Posing (painting/sculpture) [@en];
http://ec.europa.eu/esco/skill/20553;SK;Poster design (layout);Poster design (layout) [@en];
http://ec.europa.eu/esco/skill/21943;SK;PostgreSQL;PostgreSQL [@en];
http://ec.europa.eu/esco/skill/22133;SK;PostScript;PostScript [@en];
http://ec.europa.eu/esco/skill/21075;SK;Potato growing;Potato growing [@en];
http://ec.europa.eu/esco/skill/20821;SK;Potentiometers;Potentiometers [@en];
http://ec.europa.eu/esco/skill/18338;SK;Pot plant cultivation;Pot plant cultivation [@en];
http://ec.europa.eu/esco/skill/14988;SK;Poultry cutting;Poultry cutting [@en];
http://ec.europa.eu/esco/skill/18217;SK;Poultry keeping;Poultry keeping [@en];
http://ec.europa.eu/esco/skill/23447;SK;Powder coating;Powder coating [@en];
http://ec.europa.eu/esco/skill/23462;SK;Powder metallurgy;Powder metallurgy [@en];
http://ec.europa.eu/esco/skill/21830;SK;Power electronics;Power electronics [@en];
http://ec.europa.eu/esco/skill/21820;SK;Power plant technology;Power plant technology [@en];
http://ec.europa.eu/esco/skill/18889;SK;Power station;Power station [@en];
http://ec.europa.eu/esco/skill/17376;SK;Power supply system;Power supply system [@en];
http://ec.europa.eu/esco/skill/17666;SK;Power systems inspection;Power systems inspection [@en];
http://ec.europa.eu/esco/skill/16767;SK;Power systems planning;Power systems planning [@en];
http://ec.europa.eu/esco/skill/17301;SK;Practical philosophy;Practical philosophy [@en];
http://ec.europa.eu/esco/skill/21574;SK;Practical philosophy (teaching);Practical philosophy (teaching) [@en];
http://ec.europa.eu/esco/skill/23669;SK;Prams and children's car seats;Prams and children's car seats [@en];
http://ec.europa.eu/esco/skill/21802;SK;Precious metal engraving;Precious metal engraving [@en];
http://ec.europa.eu/esco/skill/21775;SK;Precious stone cutting;Precious stone cutting [@en];
http://ec.europa.eu/esco/skill/16641;SK;Precision casting;Precision casting [@en];
http://ec.europa.eu/esco/skill/16775;SK;Precision mechanics fitting;Precision mechanics fitting [@en];
http://ec.europa.eu/esco/skill/21757;SK;Pregnancy examination (domestic animals);Pregnancy examination (domestic animals) [@en];
